Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,T?nh Thành,Vùng Mi?n,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
4760,CA-2016-121573,11/3/2017,11/7/2016,TNT,SG-20605,Speros Goranitis,Consumer,Viet Nam,Sóc Tr?ng,Mi?n Tây Nam B?,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,1124608,2,0.2,421728
3896,CA-2019-110212,5/1/2020,5/5/2019,TNT,SJ-20125,Sanjit Jacobs,Home Office,Viet Nam,Hà N?i,Mi?n B?c,TEC-AC-10002331,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",1124700,5,0,416139
9290,CA-2016-111857,4/23/2017,4/26/2016,UPS,NM-18445,Nathan Mautz,Home Office,Viet Nam,Hà T?nh,Mi?n Trung,OFF-PA-10001878,Office Supplies,Scissors,Xerox 1891,1124930,1,0,528717.1
1791,CA-2016-102008,9/30/2017,10/4/2016,TNT,RA-19915,Russell Applegate,Consumer,Viet Nam,V?nh Phúc,Mi?n B?c,OFF-PA-10004092,Office Supplies,Scissors,Tops Green Bar Computer Printout Scissors,1125620,1,0,562810
3985,CA-2018-135265,7/7/2019,7/9/2018,UPS,CC-12370,Christopher Conant,Consumer,Viet Nam,Hòa Bình,Mi?n B?c,OFF-PA-10002923,Office Supplies,Scissors,Xerox 1942,1125620,1,0,562810
8657,CA-2016-142769,9/13/2017,9/13/2016,DHL,RP-19390,Resi Pölking,Consumer,Viet Nam,Qu?ng Nam,Mi?n Trung,OFF-PA-10002923,Office Supplies,Scissors,Xerox 1942,1125620,1,0,562810
5689,CA-2016-131541,7/28/2017,7/28/2016,DHL,CK-12205,Chloris Kastensmidt,Consumer,Viet Nam,Hà T?nh,Mi?n Trung,OFF-EN-10000781,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",1125712,7,0.2,379927.8
1372,CA-2019-136672,3/7/2020,3/12/2019,TNT,MG-17890,Michael Granlund,Home Office,Viet Nam,??k L?k,Mi?n Trung,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,1128840,3,0,112884
3246,US-2019-140907,12/10/2020,12/12/2019,UPS,BP-11185,Ben Peterman,Corporate,Viet Nam,Hà T?nh,Mi?n Trung,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,1128840,3,0,112884
353,CA-2018-129714,9/1/2019,9/3/2018,FEDEX,AB-10060,Adam Bellavance,Home Office,Viet Nam,Hà Giang,Mi?n B?c,OFF-PA-10001970,Office Supplies,Scissors,Xerox 1881,1129760,4,0,530987.2
2735,CA-2017-129770,2/21/2018,2/23/2017,UPS,JE-15715,Joe Elijah,Consumer,Viet Nam,Thanh Hóa,Mi?n Trung,OFF-PA-10000249,Office Supplies,Scissors,Easy-staple Scissors,1129760,4,0,530987.2
3128,CA-2019-147564,10/2/2020,10/6/2019,TNT,BP-11155,Becky Pak,Consumer,Viet Nam,Lâm ??ng,Mi?n ?ông Nam B?,OFF-PA-10004438,Office Supplies,Scissors,Xerox 1907,1129760,4,0,530987.2
5252,US-2018-169369,12/12/2019,12/18/2018,TNT,EC-14050,Erin Creighton,Consumer,Viet Nam,B?c Liêu,Mi?n Tây Nam B?,OFF-PA-10004438,Office Supplies,Scissors,Xerox 1907,1129760,4,0,530987.2
6335,CA-2016-133305,7/11/2017,7/15/2016,TNT,MH-17455,Mark Hamilton,Consumer,Viet Nam,Hòa Bình,Mi?n B?c,OFF-PA-10001970,Office Supplies,Scissors,Xerox 1881,1129760,4,0,530987.2
7570,CA-2016-133830,12/5/2017,12/10/2016,TNT,RL-19615,Rob Lucas,Consumer,Viet Nam,H?ng Yên,Mi?n B?c,OFF-PA-10001363,Office Supplies,Scissors,Xerox 1933,1129760,4,0,530987.2
8148,US-2019-146822,6/9/2020,6/14/2019,TNT,AG-10675,Anna Gayman,Consumer,Viet Nam,Khánh Hòa,Mi?n Trung,OFF-PA-10000249,Office Supplies,Scissors,Easy-staple Scissors,1129760,4,0,530987.2
4204,CA-2016-145387,10/31/2017,11/2/2016,UPS,AM-10705,Anne McFarland,Consumer,Viet Nam,Hà N?i,Mi?n B?c,OFF-AR-10001683,Office Supplies,Binders,Lumber Crayons,1132750,5,0,430445
6129,US-2016-158400,10/25/2017,10/28/2016,FEDEX,AH-10030,Aaron Hawkins,Corporate,Viet Nam,Hà N?i,Mi?n B?c,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,1136384,4,0.2,426144
2774,CA-2018-131576,11/22/2019,11/26/2018,TNT,RD-19585,Rob Dowd,Consumer,Viet Nam,Sóc Tr?ng,Mi?n Tây Nam B?,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,1137120,3,0,557188.8
8666,CA-2018-118500,11/17/2019,11/18/2018,FEDEX,HJ-14875,Heather Jas,Home Office,Viet Nam,Hà N?i,Mi?n B?c,OFF-SU-10004231,Office Supplies,Scissors,Acme Tagit Stainless Steel Antibacterial Scissors,1138500,5,0,307395
2023,CA-2018-168354,9/19/2019,9/21/2018,FEDEX,RH-19510,Rick Huthwaite,Home Office,Viet Nam,?à N?ng,Mi?n Trung,OFF-BI-10004826,Office Supplies,Binders,JM Magazine Binder,1139190,3,0,546811.2
383,CA-2018-134775,10/28/2019,10/29/2018,FEDEX,AS-10285,Alejandro Savely,Corporate,Viet Nam,Hà Giang,Mi?n B?c,OFF-BI-10002225,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",1139328,3,0.2,398764.8
3744,CA-2018-137848,1/15/2019,1/21/2018,TNT,WB-21850,William Brown,Consumer,Viet Nam,H?u Giang,Mi?n Tây Nam B?,OFF-BI-10002225,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",1139328,3,0.2,398764.8
7245,US-2019-151127,5/22/2020,5/25/2019,FEDEX,RL-19615,Rob Lucas,Consumer,Viet Nam,H?i Phòng,Mi?n B?c,OFF-AR-10002445,Office Supplies,Binders,SANFORD Major Accent Highlighters,1139880,7,0,433154.4
2381,CA-2018-118052,5/6/2019,5/10/2018,TNT,BE-11455,Brad Eason,Home Office,Viet Nam,?à N?ng,Mi?n Trung,OFF-PA-10002581,Office Supplies,Scissors,Xerox 1951,1140064,2,0.2,356270
4299,CA-2019-129021,8/23/2020,8/26/2019,UPS,PO-18850,Patrick O'Brill,Consumer,Viet Nam,Hà Giang,Mi?n B?c,OFF-PA-10000241,Office Supplies,Scissors,"IBM Multi-Purpose Copy Scissors, 8 1/2 x 11"", Case",1140064,2,0.2,356270
4559,CA-2016-127383,12/31/2017,1/5/2017,TNT,CM-11815,Candace McMahon,Corporate,Viet Nam,C?n Th?,Mi?n Tây Nam B?,OFF-EN-10004773,Office Supplies,Envelopes,Staple envelope,1140064,2,0.2,413273.2
6672,CA-2016-154837,8/23/2017,8/27/2016,UPS,RB-19645,Robert Barroso,Corporate,Viet Nam,Hà Giang,Mi?n B?c,OFF-BI-10001575,Office Supplies,Binders,GBC Linen Binding Covers,1140064,2,0.2,399022.4
7220,CA-2017-150770,5/3/2018,5/6/2017,FEDEX,LC-16870,Lena Cacioppo,Consumer,Viet Nam,Bình D??ng,Mi?n ?ông Nam B?,OFF-BI-10001575,Office Supplies,Binders,GBC Linen Binding Covers,1140064,2,0.2,399022.4
9192,US-2017-130512,8/21/2018,8/25/2017,TNT,SM-20320,Sean Miller,Home Office,Viet Nam,Yên Bái,Mi?n B?c,OFF-PA-10003625,Office Supplies,Scissors,Xerox 1979,1140064,2,0.2,356270
7542,US-2019-112347,12/2/2020,12/6/2019,TNT,BS-11380,Bill Stewart,Corporate,Viet Nam,Hà T?nh,Mi?n Trung,TEC-PH-10000213,Technology,Phones,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,1141168,2,0.2,114116.8
8440,CA-2019-114370,3/14/2020,3/17/2019,UPS,BN-11470,Brad Norvell,Corporate,Viet Nam,Bình Ph??c,Mi?n ?ông Nam B?,TEC-PH-10000213,Technology,Phones,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,1141168,2,0.2,114116.8
1863,CA-2016-151078,11/12/2017,11/12/2016,DHL,RF-19840,Roy Französisch,Consumer,Viet Nam,Sóc Tr?ng,Mi?n Tây Nam B?,OFF-ST-10001328,Office Supplies,Pens,"Personal Filing Tote with Lid, Black/Gray",1141536,4,0.2,114153.6
3879,CA-2016-151001,4/5/2017,4/7/2016,FEDEX,JG-15805,John Grady,Corporate,Viet Nam,Hà N?i,Mi?n B?c,OFF-ST-10003455,Office Supplies,Pens,"Tenex File Box, Personal Filing Tote with Lid, Black",1141536,4,0.2,85615.2
8500,CA-2016-169061,3/5/2017,3/8/2016,UPS,AB-10150,Aimee Bixby,Consumer,Viet Nam,V?nh Phúc,Mi?n B?c,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,1141536,6,0.2,385268.4
2897,CA-2016-169033,3/30/2017,4/3/2016,TNT,KM-16720,Kunst Miller,Consumer,Viet Nam,Hà T?nh,Mi?n Trung,OFF-AR-10001915,Office Supplies,Binders,Peel-Off China Markers,1141950,5,0,479619
7256,CA-2018-152730,5/30/2019,6/4/2018,TNT,EM-14140,Eugene Moren,Home Office,Viet Nam,Ti?n Giang,Mi?n Tây Nam B?,OFF-ST-10000876,Office Supplies,Pens,Eldon Simplefile Box Office,1144480,4,0,320454.4
6381,US-2016-163797,4/8/2017,4/13/2016,TNT,PC-19000,Pauline Chand,Home Office,Viet Nam,Ti?n Giang,Mi?n Tây Nam B?,OFF-FA-10001883,Office Supplies,Envelopes,"Alliance Super-Size Bands, Assorted Sizes",1145216,8,0.2,-271988.8
4864,CA-2018-125164,11/10/2019,11/14/2018,TNT,SH-19975,Sally Hughsby,Corporate,Viet Nam,V?nh Phúc,Mi?n B?c,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,1146504,3,0.2,386945.1
9924,CA-2017-159534,3/20/2018,3/23/2017,FEDEX,DH-13075,Dave Hallsten,Corporate,Viet Nam,Hà Giang,Mi?n B?c,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,1146504,3,0.2,386945.1
396,CA-2019-165603,10/17/2020,10/19/2019,UPS,SS-20140,Saphhira Shifley,Corporate,Viet Nam,Hà Giang,Mi?n B?c,OFF-ST-10000798,Office Supplies,Pens,2300 Heavy-Duty Transfer File Systems by Perma,1149080,2,0,218325.2
739,CA-2016-132500,9/8/2017,9/12/2016,TNT,GZ-14470,Gary Zandusky,Consumer,Viet Nam,B?n Tre,Mi?n Tây Nam B?,TEC-AC-10001383,Technology,Accessories,Logitech Wireless Touch Keyboard K400,1149540,2,0,195421.8
1624,CA-2019-108560,7/8/2020,7/15/2019,TNT,JC-15385,Jenna Caffey,Consumer,Viet Nam,Hà T?nh,Mi?n Trung,TEC-AC-10003063,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,1150000,2,0,241500
2556,CA-2017-111458,9/26/2018,9/30/2017,TNT,PF-19165,Philip Fox,Consumer,Viet Nam,H? Chí Minh,Mi?n ?ông Nam B?,TEC-AC-10001590,Technology,Accessories,Dell Slim USB Multimedia Keyboard,1150000,2,0,276000
9376,CA-2017-126347,12/14/2018,12/19/2017,UPS,AJ-10945,Ashley Jarboe,Consumer,Viet Nam,Thanh Hóa,Mi?n Trung,TEC-AC-10003063,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,1150000,2,0,241500
9769,CA-2019-142328,12/7/2020,12/14/2019,TNT,TC-21535,Tracy Collins,Home Office,Viet Nam,Bình D??ng,Mi?n ?ông Nam B?,OFF-PA-10000380,Office Supplies,Scissors,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",1150920,6,0,575460
1175,CA-2017-132080,8/22/2018,8/25/2017,FEDEX,DP-13105,Dave Poirier,Corporate,Viet Nam,Ti?n Giang,Mi?n Tây Nam B?,OFF-BI-10003694,Office Supplies,Binders,"Avery 3 1/2"" Diskette Pens Pages, 10/Pack",1152576,6,0.2,374587.2
2770,US-2017-122140,4/2/2018,4/7/2017,TNT,MO-17950,Michael Oakman,Consumer,Viet Nam,An Giang,Mi?n Tây Nam B?,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,1152760,7,0.2,-14409.5
8882,CA-2018-135594,6/30/2019,7/3/2018,UPS,AH-10120,Adrian Hane,Home Office,Viet Nam,H? Chí Minh,Mi?n ?ông Nam B?,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,1152760,7,0.2,-14409.5
9062,CA-2017-136420,11/20/2018,11/21/2017,FEDEX,CS-12250,Chris Selesnick,Corporate,Viet Nam,??ng Nai,Mi?n ?ông Nam B?,OFF-LA-10002762,Office Supplies,Pens,Avery 485,1152760,4,0,541797.2
9128,CA-2019-112473,5/25/2020,6/1/2019,TNT,JL-15505,Jeremy Lonsdale,Consumer,Viet Nam,Bình D??ng,Mi?n ?ông Nam B?,OFF-ST-10002182,Office Supplies,Pens,"Iris 3-Drawer Stacking Bin, Black",1153128,3,0.2,-259453.8
7059,CA-2018-165330,12/11/2019,12/11/2018,DHL,WB-21850,William Brown,Consumer,Viet Nam,Cao B?ng,Mi?n B?c,OFF-ST-10000636,Office Supplies,Pens,Rogers Profile Extra Capacity Pens Tub,1155060,3,0,46202.4
6503,CA-2016-129147,11/2/2017,11/6/2016,TNT,LC-17050,Liz Carlisle,Consumer,Viet Nam,H?i Phòng,Mi?n B?c,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,1155336,7,0.4,-231067.2
9855,CA-2019-138870,6/19/2020,6/23/2019,TNT,GA-14515,George Ashbrook,Consumer,Viet Nam,Bình Ph??c,Mi?n ?ông Nam B?,FUR-FU-10002396,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",1157360,4,0,486091.2
6510,CA-2019-102197,12/20/2020,12/26/2019,TNT,DK-13150,David Kendrick,Corporate,Viet Nam,Hà T?nh,Mi?n Trung,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,1158096,3,0.2,405333.6
6701,CA-2019-145429,7/21/2020,7/25/2019,TNT,SW-20455,Shaun Weien,Consumer,Viet Nam,Phú Yên,Mi?n Trung,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,1158096,3,0.2,405333.6
7832,CA-2017-137302,4/26/2018,5/1/2017,TNT,BW-11110,Bart Watters,Corporate,Viet Nam,Long An,Mi?n Tây Nam B?,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,1158096,3,0.2,405333.6
8675,CA-2019-163265,2/16/2020,2/21/2019,TNT,JS-16030,Joy Smith,Consumer,Viet Nam,H? Chí Minh,Mi?n ?ông Nam B?,OFF-ST-10000642,Office Supplies,Pens,"Tennsco Lockers, Gray",1158096,3,0.2,-188190.6
5295,CA-2019-144883,8/15/2020,8/19/2019,TNT,BO-11350,Bill Overfelt,Corporate,Viet Nam,??ng Nai,Mi?n ?ông Nam B?,OFF-LA-10000305,Office Supplies,Pens,Avery 495,1159200,8,0,533232
3389,CA-2019-148404,10/7/2020,10/11/2019,TNT,Dp-13240,Dean percer,Home Office,Viet Nam,Phú Th?,Mi?n B?c,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",1160442,6,0.7,-773628
6729,CA-2018-165827,11/4/2019,11/9/2018,TNT,MF-17665,Maureen Fritzler,Corporate,Viet Nam,Hà Nam,Mi?n B?c,FUR-FU-10001889,Furniture,Furnishings,Ultra Door Pull Handle,1161408,6,0.2,188728.8
7291,CA-2018-153661,1/30/2019,1/31/2018,FEDEX,SC-20725,Steven Cartwright,Consumer,Viet Nam,V?nh Phúc,Mi?n B?c,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,1168032,2,0.2,408811.2
3348,CA-2017-112014,8/13/2018,8/20/2017,TNT,ON-18715,Odella Nelson,Corporate,Viet Nam,Tây Ninh,Mi?n ?ông Nam B?,OFF-AR-10003156,Office Supplies,Binders,50 Colored Long Pencils,1168400,5,0,303784
4334,CA-2017-112375,12/21/2018,12/27/2017,TNT,RD-19720,Roger Demir,Consumer,Viet Nam,Hà Giang,Mi?n B?c,TEC-AC-10003237,Technology,Accessories,Memorex Micro Travel Drive 4 GB,1170240,6,0.2,336444
765,CA-2016-162775,1/13/2017,1/15/2016,UPS,CS-12250,Chris Selesnick,Corporate,Viet Nam,Hà T?nh,Mi?n Trung,OFF-EN-10001532,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,1171620,3,0,585810
2846,CA-2019-138163,11/17/2020,11/20/2019,FEDEX,XP-21865,Xylona Preis,Consumer,Viet Nam,Thanh Hóa,Mi?n Trung,OFF-AR-10001958,Office Supplies,Binders,Stanley Bostitch Contemporary Electric Pencil Sharpeners,1171620,3,0,328053.6
382,CA-2018-134775,10/28/2019,10/29/2018,FEDEX,AS-10285,Alejandro Savely,Corporate,Viet Nam,Bình D??ng,Mi?n ?ông Nam B?,OFF-PA-10004734,Office Supplies,Scissors,Southworth Structures Collection,1172080,7,0,586040
6891,CA-2019-164756,9/18/2020,9/22/2019,TNT,SS-20140,Saphhira Shifley,Corporate,Viet Nam,Hà N?i,Mi?n B?c,OFF-PA-10000673,Office Supplies,Scissors,"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",1172080,7,0,562598.4
6199,CA-2017-149909,11/13/2018,11/17/2017,TNT,RA-19915,Russell Applegate,Consumer,Viet Nam,Ti?n Giang,Mi?n Tây Nam B?,TEC-PH-10001536,Technology,Phones,Spigen Samsung Galaxy S5 Case Wallet,1172310,3,0,304800.6
7929,CA-2019-120404,11/20/2020,11/24/2019,UPS,KH-16330,Katharine Harms,Corporate,Viet Nam,Hà T?nh,Mi?n Trung,FUR-FU-10000820,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,1172310,3,0,211015.8
3300,US-2016-159926,11/18/2017,11/22/2016,TNT,CS-11950,Carlos Soltero,Consumer,Viet Nam,Hà T?nh,Mi?n Trung,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,1172931,1,0.7,-938344.8
6206,CA-2018-133697,10/20/2019,10/24/2018,UPS,CM-12445,Chuck Magee,Consumer,Viet Nam,Ti?n Giang,Mi?n Tây Nam B?,OFF-PA-10000726,Office Supplies,Scissors,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",1173368,7,0.2,366677.5
6362,US-2016-107993,11/25/2017,11/30/2016,TNT,SE-20110,Sanjit Engle,Consumer,Viet Nam,Hà N?i,Mi?n B?c,OFF-AR-10003179,Office Supplies,Binders,Dixon Ticonderoga Core-Lock Colored Pencils,1173368,7,0.2,190672.3
1327,CA-2017-120439,6/14/2018,6/18/2017,TNT,AD-10180,Alan Dominguez,Home Office,Viet Nam,B?n Tre,Mi?n Tây Nam B?,FUR-FU-10001867,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",1174656,6,0.2,117465.6
3221,US-2017-137008,10/2/2018,10/8/2017,TNT,JP-15460,Jennifer Patt,Corporate,Viet Nam,H?ng Yên,Mi?n B?c,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel FEDEX Envelopes,1175760,4,0,529092
9944,CA-2016-143371,12/28/2017,1/3/2017,TNT,MD-17350,Maribeth Dona,Consumer,Viet Nam,Bình Ph??c,Mi?n ?ông Nam B?,OFF-SU-10002537,Office Supplies,Scissors,Acme Box Cutter Scissors,1176450,5,0,305877
6209,CA-2019-148138,9/29/2020,10/3/2019,TNT,ME-18010,Michelle Ellison,Corporate,Viet Nam,H?i Phòng,Mi?n B?c,OFF-ST-10000563,Office Supplies,Pens,Fellowes Bankers Box Stor/Drawer Steel Plus,1176864,2,0.2,-147108
6657,CA-2019-135937,2/20/2020,2/27/2019,TNT,KM-16375,Katherine Murray,Home Office,Viet Nam,Hà T?nh,Mi?n Trung,OFF-ST-10000563,Office Supplies,Pens,Fellowes Bankers Box Stor/Drawer Steel Plus,1176864,2,0.2,-147108
837,US-2016-115987,9/8/2017,9/13/2016,UPS,LH-17020,Lisa Hazard,Consumer,Viet Nam,Lào Cai,Mi?n B?c,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,1177232,4,0.8,-1824709.6
9343,CA-2018-119123,3/13/2019,3/18/2018,TNT,DB-13360,Dennis Bolton,Home Office,Viet Nam,H? Chí Minh,Mi?n ?ông Nam B?,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,1177232,7,0.2,441462
8526,CA-2019-161172,3/16/2020,3/16/2019,DHL,SP-20920,Susan Pistek,Consumer,Viet Nam,Thanh Hóa,Mi?n Trung,FUR-FU-10003424,Furniture,Furnishings,Nu-Dell Oak Frame,1179072,6,0.2,176860.8
98,CA-2019-157833,6/17/2020,6/20/2019,FEDEX,KD-16345,Katherine Ducich,Consumer,Viet Nam,Hà T?nh,Mi?n Trung,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,1180176,3,0.2,413061.6
462,CA-2017-109638,12/15/2018,12/22/2017,TNT,JH-15985,Joseph Holt,Consumer,Viet Nam,H? Chí Minh,Mi?n ?ông Nam B?,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,1180176,3,0.2,427813.8
891,CA-2019-132934,6/20/2020,6/26/2019,TNT,JE-15475,Jeremy Ellison,Consumer,Viet Nam,Bình D??ng,Mi?n ?ông Nam B?,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,1180176,3,0.2,427813.8
6155,CA-2019-151484,4/20/2020,4/23/2019,FEDEX,CV-12805,Cynthia Voltz,Corporate,Viet Nam,H?i Phòng,Mi?n B?c,OFF-ST-10002370,Office Supplies,Pens,"Sortfiler Multipurpose Personal File Organizer, Black",1180728,3,0.2,132831.9
517,CA-2019-127432,1/22/2020,1/27/2019,TNT,AD-10180,Alan Dominguez,Home Office,Viet Nam,Qu?ng Tr?,Mi?n Trung,OFF-ST-10004507,Office Supplies,Pens,Advantus Rolling Pens Box,1183350,3,0,319504.5
5093,CA-2017-119102,5/23/2018,5/27/2017,TNT,KH-16690,Kristen Hastings,Corporate,Viet Nam,H? Chí Minh,Mi?n ?ông Nam B?,OFF-ST-10004507,Office Supplies,Pens,Advantus Rolling Pens Box,1183350,3,0,319504.5
5213,CA-2018-145898,9/26/2019,9/26/2018,DHL,CM-12445,Chuck Magee,Consumer,Viet Nam,Hà Giang,Mi?n B?c,OFF-ST-10004507,Office Supplies,Pens,Advantus Rolling Pens Box,1183350,3,0,319504.5
7778,CA-2016-166961,12/27/2017,12/31/2016,TNT,CD-12790,Cynthia Delaney,Home Office,Viet Nam,Hà Giang,Mi?n B?c,OFF-ST-10004507,Office Supplies,Pens,Advantus Rolling Pens Box,1183350,3,0,319504.5
1769,US-2016-158057,3/22/2017,3/26/2016,TNT,CC-12685,Craig Carroll,Consumer,Viet Nam,??k Nông,Mi?n Trung,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,1183695,5,0.7,-907499.5
581,CA-2017-132906,9/10/2018,9/14/2017,TNT,CC-12145,Charles Crestani,Consumer,Viet Nam,Hà T?nh,Mi?n Trung,OFF-SU-10004498,Office Supplies,Scissors,Martin-Yale Premier Letter Opener,1184960,4,0,35548.8
743,US-2018-146710,8/27/2019,9/1/2018,TNT,SS-20875,Sung Shariari,Consumer,Viet Nam,?à N?ng,Mi?n Trung,OFF-SU-10004498,Office Supplies,Scissors,Martin-Yale Premier Letter Opener,1184960,5,0.2,-251804
5140,CA-2019-128335,9/29/2020,10/5/2019,TNT,JA-15970,Joseph Airdo,Consumer,Viet Nam,H?u Giang,Mi?n Tây Nam B?,OFF-PA-10004996,Office Supplies,Scissors,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",1185650,5,0,557255.5
7094,CA-2017-119480,1/9/2018,1/13/2017,TNT,CC-12685,Craig Carroll,Consumer,Viet Nam,Hà N?i,Mi?n B?c,OFF-PA-10004996,Office Supplies,Scissors,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",1185650,5,0,557255.5
9477,CA-2017-100818,5/31/2018,6/5/2017,UPS,JM-15265,Janet Molinari,Corporate,Viet Nam,Hà Giang,Mi?n B?c,FUR-FU-10002703,Furniture,Furnishings,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",1185880,2,0.6,-1423056
9714,CA-2016-114251,11/5/2017,11/10/2016,TNT,MD-17350,Maribeth Dona,Consumer,Viet Nam,Hà T?nh,Mi?n Trung,TEC-AC-10001101,Technology,Accessories,Sony 16GB Class 10 Micro SDHC R40 Memory Card,1185880,5,0.2,-148235
5294,CA-2017-111073,12/26/2018,12/30/2017,TNT,MC-18100,Mick Crebagga,Consumer,Viet Nam,?à N?ng,Mi?n Trung,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,1186524,1,0.4,-355957.2
7212,US-2018-119046,6/2/2019,6/6/2018,TNT,EH-13765,Edward Hooks,Corporate,Viet Nam,Hà Giang,Mi?n B?c,OFF-BI-10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Pens Hooks, Dark Blue, 14 7/8"" X 11""",1187904,12,0.2,430615.2
2557,US-2018-126844,10/8/2019,10/14/2018,TNT,BW-11110,Bart Watters,Corporate,Viet Nam,?à N?ng,Mi?n Trung,FUR-FU-10004909,Furniture,Furnishings,Contemporary Wood/Metal Frame,1189376,8,0.6,-743360
3341,US-2019-109253,8/21/2020,8/22/2019,FEDEX,PR-18880,Patrick Ryan,Consumer,Viet Nam,B?c Ninh,Mi?n B?c,OFF-LA-10001158,Office Supplies,Pens,"Avery Address/Shipping Pens for Typewriters, 4"" x 2""",1190250,5,0,571320
4372,US-2018-165078,11/5/2019,11/10/2018,TNT,MA-17995,Michelle Arnett,Home Office,Viet Nam,??k Nông,Mi?n Trung,OFF-LA-10000414,Office Supplies,Pens,Avery 503,1190250,5,0,571320
4632,CA-2019-168396,8/3/2020,8/8/2019,UPS,BD-11725,Bruce Degenhardt,Consumer,Viet Nam,Ti?n Giang,Mi?n Tây Nam B?,OFF-LA-10001297,Office Supplies,Pens,Avery 473,1190250,5,0,571320
5794,CA-2019-140186,9/29/2020,10/2/2019,FEDEX,PG-18820,Patrick Gardner,Consumer,Viet Nam,Hà Giang,Mi?n B?c,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",1190250,1,0,357075
6958,CA-2018-157588,7/14/2019,7/19/2018,TNT,AR-10570,Anemone Ratner,Consumer,Viet Nam,H?i D??ng,Mi?n B?c,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",1190250,1,0,357075
9185,CA-2019-156776,8/7/2020,8/11/2019,TNT,JL-15505,Jeremy Lonsdale,Consumer,Viet Nam,B?c Liêu,Mi?n Tây Nam B?,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",1190250,1,0,357075
